                     LEU2        0.74627          0.42947          0.00000    
                        2          0.44030          0.41379          0.00000    
                        3          0.70149          0.05016          0.00694    
                        4          0.51493          0.06270          0.02083    
                        5          0.11940          0.07210          0.03472    
                        6          0.11194          0.35423          0.03472    
                        7          0.05970          0.29781          0.04861    
                        8          0.32836          0.33542          0.07639    
                        9          0.34328          0.26332          0.04861    
                       10          0.31343          0.32915          0.01389    
                       11          0.29851          0.36050          0.00000    
                       12          0.41045          0.46395          0.00000    
                       13          0.39552          0.17241          0.00694    
                       14          0.26119          0.19749          0.03472    
                       15          0.21642          0.16301          0.10417    
                       16          0.23881          0.09091          0.13194    
                       17          0.29851          0.07837          0.13889    
                       18          0.25373          0.03448          0.11806    
                       19          0.32090          0.00000          0.10417    
                       20          0.38806          0.04389          0.01389    
                       21          0.04478          0.05956          0.02778    
                       22          0.08955          0.06270          0.01389    
                       23          0.14179          0.08150          0.00694    
                       24          0.12687          0.01567          0.00694    
                       25          0.24627          0.42633          0.00000    
                       26          0.23881          0.48276          0.00694    
                       27          0.43284          0.49530          0.08333    
                       28          0.44030          0.38871          0.10417    
                       29          0.19403          0.31034          0.13889    
                       30          0.11940          0.02821          0.26389    
                       31          0.37313          0.06270          0.13889    
                       32          0.08955          0.10345          0.02778    
                       33          0.22388          0.09404          0.01389    
                       34          0.23134          0.08464          0.00000    
                       35          0.20896          0.06270          0.00000    
                       36          0.17164          0.09091          0.02083    
                       37          0.10448          0.08464          0.03472    
                       38          0.05970          0.10345          0.00000    
                       39          0.07463          0.09091          0.00000    
                       40          0.15672          0.07210          0.00000    
                       41          0.40299          0.06270          0.01389    
                       42          0.23881          0.40439          0.09028    
                       43          0.16418          0.35737          0.05556    
                       44          0.11940          0.34483          0.01389    
                       45          0.14179          0.04389          0.06944    
                       46          0.02239          0.00940          0.09028    
                       47          0.00746          0.01567          0.00694    
                       48          0.11194          0.37304          0.04861    
                       49          0.12687          0.34796          0.09722    
                       50          0.20149          0.00940          0.10417    
                       51          0.16418          0.00627          0.13194    
                       52          0.20896          0.00940          0.10417    
                       53          0.22388          0.05016          0.07639    
                       54          0.27612          0.07524          0.07639    
                       55          0.29104          0.10658          0.05556    
                       56          0.11940          0.12539          0.06250    
                       57          0.02239          0.54232          0.09722    
                       58          0.00746          0.21630          0.10417    
                       59          0.00746          0.61129          0.11111    
                       60          0.00746          0.57680          0.15278    
                       61          0.01493          0.52038          0.26389    
                       62          0.01493          0.49216          0.25694    
                       63          0.00000          0.37931          0.15972    
                       64          0.05224          0.32288          0.11111    
                       65          0.04478          0.35737          0.11806    
                       66          0.08209          0.29467          0.10417    
                       67          0.03731          0.07524          0.17361    
                       68          0.03731          0.07210          0.28472    
                       69          0.05224          0.10031          0.34722    
                       70          0.04478          0.11912          0.31250    
                       71          0.05224          0.17241          0.34028    
                       72          0.06716          0.21944          0.27778    
                       73          0.09701          0.22257          0.17361    
                       74          0.02985          0.23511          0.17361    
                       75          0.01493          0.21630          0.26389    
                       76          0.03731          0.16928          0.24306    
                       77          0.02239          0.11285          0.15278    
                       78          0.02239          0.31975          0.22222    
                       79          0.00746          0.03448          0.15278    
                       80          0.00000          0.00000          0.16667    
                       81          0.00000          0.00313          0.21528    
                       82          0.08209          0.00000          0.18750    
                       83          0.05970          0.00000          0.24306    
                       84          0.02239          0.04075          0.17361    
                       85          0.05970          0.34169          0.13194    
                       86          0.00000          0.33856          0.18750    
                       87          0.01493          0.33856          0.18056    
                       88          0.23881          0.01881          0.12500    
                       89          0.34328          0.39812          0.09722    
                       90          0.17910          0.40752          0.13194    
                       91          0.17164          0.40752          0.15278    
                       92          0.11940          0.36050          0.17361    
                       93          0.09701          0.27900          0.30556    
                       94          0.00000          0.03448          0.25694    
                       95          0.00000          0.05016          0.24306    
                       96          0.01493          0.00627          0.20139    
                       97          0.08209          0.33856          0.15278    
                       98          0.00000          0.10972          0.06250    
                       99          0.00000          0.00313          0.02778    
                      100          0.00000          0.02821          0.00694    
