                     LEU3        0.38983          0.29231          0.29070          0.43976          0.23529          0.21622    
                        2          0.61864          0.43590          0.32558          0.51807          0.21008          0.21959    
                        3          0.69492          0.57436          0.36628          0.52410          0.23109          0.19595    
                        4          0.59322          0.60513          0.36628          0.56024          0.30252          0.18243    
                        5          0.60169          0.63590          0.38372          0.44578          0.33613          0.20608    
                        6          0.47458          0.62051          0.45930          0.45783          0.43697          0.26014    
                        7          0.44915          0.46154          0.55814          0.46988          0.38235          0.25676    
                        8          0.58475          0.61026          0.51163          0.54217          0.31933          0.25676    
                        9          0.45763          0.70256          0.56977          0.59036          0.33193          0.27365    
                       10          0.40678          0.67692          0.66860          0.62651          0.40336          0.28716    
                       11          0.50847          0.65641          0.63953          0.67470          0.50000          0.34797    
                       12          0.54237          0.69744          0.58140          0.69880          0.50420          0.37838    
                       13          0.40678          0.61026          0.53488          0.57229          0.59664          0.48986    
                       14          0.42373          0.51795          0.37791          0.42169          0.58824          0.51351    
                       15          0.49153          0.42564          0.38372          0.31325          0.55462          0.47635    
                       16          0.34746          0.42564          0.35465          0.40964          0.72269          0.49324    
                       17          0.30508          0.59487          0.40698          0.29518          0.78151          0.46284    
                       18          0.22881          0.56410          0.42442          0.32530          0.76891          0.46622    
                       19          0.36441          0.35385          0.47093          0.27711          0.85294          0.52703    
                       20          0.58475          0.39487          0.47093          0.29518          0.84874          0.51351    
                       21          0.76271          0.50256          0.50000          0.40964          0.89496          0.44595    
                       22          0.86441          0.76923          0.52326          0.43976          0.83613          0.45946    
                       23          0.78814          0.70256          0.50000          0.53614          0.76891          0.51689    
                       24          0.75424          0.67692          0.50581          0.64458          0.77311          0.53716    
                       25          0.85593          0.66154          0.50000          0.63855          0.63866          0.58784    
                       26          0.72881          0.65641          0.58721          0.67470          0.59664          0.62500    
                       27          0.33898          0.62051          0.70930          0.60241          0.54202          0.57432    
                       28          0.31356          0.49231          0.83140          0.60241          0.55882          0.59122    
                       29          0.40678          0.49744          0.77907          0.68675          0.68487          0.52703    
                       30          0.48305          0.73333          0.70349          0.53614          0.78151          0.60473    
                       31          0.68644          0.78462          0.63953          0.56627          0.79832          0.60473    
                       32          0.71186          0.68205          0.68023          0.59036          0.72689          0.54054    
                       33          0.50847          0.52308          0.61628          0.54217          0.73109          0.57770    
                       34          0.37288          0.42051          0.43023          0.59036          0.70588          0.53716    
                       35          0.26271          0.44103          0.45930          0.61446          0.62605          0.42230    
                       36          0.48305          0.45128          0.58140          0.65060          0.55882          0.43243    
                       37          0.45763          0.55385          0.66860          0.71084          0.46218          0.37500    
                       38          0.44915          0.60513          0.68023          0.54819          0.36975          0.38851    
                       39          0.51695          0.50256          0.60465          0.57229          0.41176          0.49324    
                       40          0.47458          0.44103          0.52907          0.63253          0.36555          0.41554    
                       41          0.32203          0.48718          0.53488          0.53614          0.42857          0.37500    
                       42          0.28814          0.58462          0.56395          0.60241          0.52101          0.47297    
                       43          0.38136          0.66667          0.61047          0.56627          0.54622          0.44932    
                       44          0.69492          0.67179          0.41860          0.57831          0.68908          0.51351    
                       45          0.71186          0.66154          0.40116          0.56024          0.74790          0.55743    
                       46          0.64407          0.72821          0.30233          0.58434          0.73109          0.50676    
                       47          0.65254          0.72308          0.26744          0.77108          0.80672          0.51014    
                       48          0.70339          0.82051          0.36047          0.64458          0.81933          0.57095    
                       49          0.62712          0.75897          0.48256          0.39157          0.83613          0.60135    
                       50          0.63559          0.75897          0.56395          0.62048          0.88235          0.55405    
                       51          0.61017          0.72821          0.61628          0.78916          0.81092          0.59122    
                       52          0.55932          0.68718          0.64535          0.82530          0.86975          0.58446    
                       53          0.53390          0.44103          0.56977          0.77711          0.89076          0.62838    
                       54          0.66102          0.51795          0.61628          0.74699          0.89496          0.63851    
                       55          0.67797          0.54359          0.63372          0.70482          0.75210          0.62838    
                       56          0.81356          0.66154          0.63953          0.65060          0.74370          0.64527    
                       57          0.88983          0.70256          0.52326          0.64458          0.67647          0.68581    
                       58          0.93220          0.66154          0.54070          0.57831          0.73529          0.77027    
                       59          0.83051          0.67692          0.54651          0.58434          0.57983          0.72635    
                       60          0.67797          0.76410          0.65116          0.70482          0.48739          0.70946    
                       61          0.63559          0.74872          0.68023          0.70482          0.42017          0.71622    
                       62          0.66102          0.71795          0.65116          0.65060          0.35294          0.64527    
                       63          0.58475          0.75897          0.51744          0.69277          0.36975          0.75338    
                       64          0.59322          0.81538          0.54070          0.65663          0.37395          0.80405    
                       65          0.46610          0.79487          0.59884          0.72892          0.39076          0.76689    
                       66          0.24576          0.62564          0.59884          0.75301          0.36555          0.76351    
                       67          0.50847          0.62051          0.67442          0.64458          0.36134          0.65878    
                       68          0.44915          0.61538          0.73837          0.63253          0.39076          0.68919    
                       69          0.44068          0.60000          0.79651          0.73494          0.35714          0.70946    
                       70          0.59322          0.68205          0.79070          0.80120          0.42437          0.72297    
                       71          0.57627          0.73846          0.77326          0.87952          0.42017          0.78716    
