                     LEU3        0.35000          0.63810          0.83721          0.32743    
                        2          0.49091          0.71429          0.81395          0.33628    
                        3          0.55455          0.65714          0.97674          0.33628    
                        4          0.58636          0.68571          0.97674          0.31858    
                        5          0.70000          0.55238          0.90698          0.28319    
                        6          0.73636          0.59048          0.90698          0.38053    
                        7          0.69091          0.61905          0.62791          0.36283    
                        8          0.68182          0.62857          0.97674          0.39823    
                        9          0.72273          0.64762          1.00000          0.42478    
                       10          0.76818          0.75238          0.88372          0.40708    
                       11          0.81364          0.87619          0.93023          0.54867    
                       12          0.80909          0.81905          0.95349          0.54867    
                       13          0.78636          0.81905          0.53488          0.66372    
                       14          0.72727          0.62857          0.37209          0.68142    
                       15          0.69091          0.60952          0.44186          0.64602    
                       16          0.75000          0.74286          0.44186          0.64602    
                       17          0.77273          0.66667          0.86047          0.61062    
                       18          0.77727          0.60952          0.81395          0.61947    
                       19          0.83182          0.58095          0.37209          0.69027    
                       20          0.85909          0.62857          0.37209          0.63717    
                       21          0.90909          0.76190          0.69767          0.50442    
                       22          0.95455          0.80952          0.97674          0.50442    
                       23          0.92273          0.81905          0.86047          0.59292    
                       24          0.84545          0.87619          0.90698          0.64602    
                       25          0.84091          0.90476          0.79070          0.81416    
                       26          0.89545          0.93333          0.81395          0.85841    
                       27          0.84091          0.92381          0.55814          0.85841    
                       28          0.86364          0.94286          0.27907          0.92920    
                       29          0.88636          0.87619          0.30233          0.83186    
                       30          0.91818          0.83810          0.72093          0.88496    
                       31          0.98182          0.76190          0.79070          0.83186    
                       32          0.97727          0.83810          0.67442          0.77876    
                       33          0.91364          0.89524          0.46512          0.76991    
                       34          0.67273          0.85714          0.60465          0.76106    
                       35          0.73182          0.85714          0.83721          0.74336    
                       36          0.80909          0.88571          0.86047          0.73451    
                       37          0.82727          0.92381          0.93023          0.67257    
                       38          0.74091          0.88571          0.93023          0.66372    
                       39          0.72273          0.93333          0.67442          0.83186    
                       40          0.69091          0.95238          0.37209          0.77876    
                       41          0.69091          0.90476          0.48837          0.78761    
                       42          0.80455          0.92381          0.74419          0.83186    
                       43          0.87273          0.91429          0.79070          0.83186    
                       44          0.87727          0.75238          0.90698          0.83186    
                       45          0.81818          0.73333          0.97674          0.77876    
                       46          0.77727          0.70476          1.00000          0.64602    
                       47          0.74091          0.78095          1.00000          0.71681    
                       48          0.79545          0.78095          0.90698          0.84071    
                       49          0.85909          0.56190          0.81395          0.90265    
                       50          0.85455          0.79048          0.86047          0.80531    
                       51          0.85909          0.92381          0.97674          0.83186    
                       52          0.90000          0.98095          0.83721          0.77876    
                       53          0.81818          0.97143          0.69767          0.78761    
                       54          0.85455          0.98095          0.90698          0.78761    
                       55          0.88636          0.99048          0.90698          0.84956    
                       56          0.95909          0.96190          0.76744          0.92035    
                       57          0.95909          0.84762          0.83721          0.93805    
                       58          0.89091          0.76190          1.00000          0.99115    
                       59          0.90000          0.79048          1.00000          0.99115    
                       60          0.88182          0.91429          1.00000          0.98230    
                       61          0.81818          0.85714          1.00000          0.96460    
                       62          0.76364          0.81905          1.00000          0.87611    
                       63          0.73636          0.83810          0.95349          0.96460    
                       64          0.74091          0.88571          0.83721          0.99115    
                       65          0.76818          0.93333          0.79070          1.00000    
                       66          0.71818          0.88571          0.74419          0.97345    
                       67          0.77273          0.85714          0.95349          0.92035    
                       68          0.76364          0.84762          0.95349          0.96460    
                       69          0.72727          0.94286          0.95349          0.95575    
                       70          0.82273          0.91429          0.95349          0.96460    
                       71          0.86364          0.92381          0.95349          0.98230    
                       72          0.84545          0.94286          0.93023          1.00000    
                       73          0.83636          0.83810          1.00000          1.00000    
                       74          0.76818          0.95238          0.97674          0.97345    
                       75          0.73636          0.93333          1.00000          0.99115    
                       76          0.87727          0.97143          1.00000          0.98230    
                       77          0.87727          0.99048          0.97674          0.94690    
                       78          0.82273          0.95238          0.97674          0.95575    
                       79          0.90000          0.97143          0.88372          0.96460    
                       80          0.92273          0.94286          0.93023          0.94690    
                       81          0.90455          0.82857          0.97674          0.93805    
                       82          0.84091          0.80000          0.90698          0.91150    
                       83          0.83636          0.83810          0.90698          0.83186    
                       84          0.91818          0.96190          0.79070          0.84071    
                       85          0.90909          0.95238          0.44186          0.92920    
                       86          0.89091          0.96190          0.95349          0.97345    
                       87          0.91364          0.92381          0.69767          0.95575    
                       88          0.93182          0.91429          0.62791          0.95575    
                       89          0.89545          1.00000          0.53488          0.91150    
                       90          0.89545          0.89524          0.65116          0.93805    
                       91          0.89091          0.78095          0.83721          0.92035    
                       92          0.90455          0.83810          0.93023          0.93805    
                       93          0.83182          0.81905          0.95349          0.96460    
                       94          0.82273          0.81905          0.81395          0.93805    
                       95          0.90909          0.92381          0.95349          0.93805    
                       96          0.85909          0.90476          1.00000          0.92035    
                       97          0.82727          0.84762          1.00000          0.86726    
                       98          0.76818          0.86667          1.00000          0.87611    
                       99          0.79091          0.80000          0.93023          0.92035    
                      100          0.72273          0.69524          0.88372          0.82301    
