# unsquashLR - drugLR - unsquashCNN - drugCNN - volume - exposure - pos-charge - neg-charge - h-donor- h-acceptor - hydrophob - aromatic - metal
0    3.359e+00    9.664e-01    4.843e+00    9.993e-01    1.924e-01   -4.509e-01   -7.107e-01   -6.485e-02   -9.700e-01   -4.137e-01   -1.309e-01   -4.504e-01   -4.863e-01
# LEU0
1    5.038e+00    9.936e-01    8.190e+00    1.000e+00    1.257e+00   -4.228e-01   -9.851e-01   -5.821e-01   -9.563e-01   -5.265e-01    4.370e-01   -6.574e-01   -4.863e-01
2    4.965e+00    9.931e-01    8.284e+00    1.000e+00    1.045e+00   -5.017e-01   -1.171e+00   -7.517e-01   -1.117e+00   -4.196e-01    2.799e-01   -6.209e-01   -4.863e-01
3    4.738e+00    9.913e-01    7.640e+00    1.000e+00    8.832e-01   -7.043e-01   -1.077e+00   -7.238e-01   -1.042e+00   -5.955e-01    9.216e-02   -4.891e-01   -4.863e-01
4    4.829e+00    9.921e-01    7.384e+00    1.000e+00    1.159e+00   -7.461e-01   -7.958e-01   -6.190e-01   -9.269e-01   -6.765e-01    1.623e-01   -5.033e-01   -4.863e-01
5    5.120e+00    9.941e-01    7.702e+00    1.000e+00    1.042e+00   -7.076e-01   -8.454e-01   -6.391e-01   -9.590e-01   -7.432e-01    6.588e-01   -1.138e-01   -4.863e-01
6    5.646e+00    9.965e-01    8.432e+00    1.000e+00    1.196e+00   -7.947e-01   -8.660e-01   -6.572e-01   -1.169e+00   -7.081e-01    8.910e-01   -4.748e-03   -4.863e-01
7    4.496e+00    9.890e-01    7.367e+00    1.000e+00    1.102e+00   -4.586e-01   -7.053e-01   -3.226e-01   -9.494e-01   -4.684e-01    2.926e-01   -2.134e-01   -4.863e-01
8    4.799e+00    9.918e-01    7.577e+00    1.000e+00    9.960e-01   -6.979e-01   -9.003e-01   -6.007e-01   -8.606e-01   -6.208e-01    4.707e-01   -1.209e-01   -4.863e-01
9    5.046e+00    9.936e-01    8.102e+00    1.000e+00    9.326e-01   -6.135e-01   -1.030e+00   -7.712e-01   -9.694e-01   -8.381e-01    5.180e-01   -6.494e-02   -4.863e-01
10    4.540e+00    9.894e-01    6.764e+00    1.000e+00    8.911e-01   -5.045e-01   -7.274e-01   -5.479e-01   -8.945e-01   -6.983e-01    4.491e-01   -6.594e-02   -4.863e-01
11    4.737e+00    9.913e-01    7.325e+00    1.000e+00    8.604e-01   -4.041e-01   -8.889e-01   -5.518e-01   -1.006e+00   -6.279e-01    6.246e-01    3.339e-02   -4.863e-01
12    4.881e+00    9.925e-01    7.283e+00    1.000e+00    9.218e-01   -4.527e-01   -9.304e-01   -6.775e-01   -8.984e-01   -7.534e-01    7.163e-01    1.570e-01   -4.863e-01
13    5.243e+00    9.947e-01    8.001e+00    1.000e+00    1.014e+00   -5.385e-01   -9.963e-01   -8.123e-01   -1.071e+00   -7.481e-01    7.525e-01    1.179e-01   -4.863e-01
14    5.311e+00    9.951e-01    8.503e+00    1.000e+00    1.002e+00   -6.904e-01   -9.873e-01   -6.270e-01   -9.295e-01   -6.418e-01    1.005e+00    6.253e-02   -4.863e-01
15    4.983e+00    9.932e-01    7.545e+00    1.000e+00    7.931e-01   -6.177e-01   -1.110e+00   -8.054e-01   -7.661e-01   -1.101e+00    5.034e-01   -2.880e-01   -4.863e-01
16    5.100e+00    9.939e-01    7.529e+00    1.000e+00    9.406e-01   -6.966e-01   -1.026e+00   -8.148e-01   -8.242e-01   -9.753e-01    5.529e-01   -1.881e-01   -4.863e-01
17    4.933e+00    9.928e-01    7.627e+00    1.000e+00    9.237e-01   -7.946e-01   -1.105e+00   -8.330e-01   -7.756e-01   -8.745e-01    3.673e-01   -1.502e-01   -4.863e-01
18    5.110e+00    9.940e-01    7.692e+00    1.000e+00    9.030e-01   -7.323e-01   -1.065e+00   -8.763e-01   -1.034e+00   -7.570e-01    5.366e-01    5.349e-02   -4.863e-01
19    5.626e+00    9.964e-01    8.414e+00    1.000e+00    1.221e+00   -9.408e-01   -1.084e+00   -1.087e+00   -1.054e+00   -5.885e-01    7.738e-01    5.160e-02   -4.863e-01
20    4.720e+00    9.912e-01    7.037e+00    1.000e+00    1.026e+00   -7.442e-01   -9.704e-01   -9.116e-01   -7.668e-01   -4.688e-01    4.639e-01   -1.023e-01   -4.863e-01
21    4.123e+00    9.841e-01    5.957e+00    9.999e-01    7.753e-01   -3.884e-01   -9.449e-01   -8.488e-01   -6.842e-01   -7.436e-01    8.155e-02   -3.091e-01   -4.863e-01
22    4.031e+00    9.826e-01    5.948e+00    9.999e-01    7.120e-01   -6.046e-01   -9.021e-01   -7.433e-01   -6.341e-01   -5.614e-01    1.303e-01   -3.293e-01   -4.863e-01
23    4.411e+00    9.880e-01    6.738e+00    1.000e+00    7.377e-01   -4.061e-01   -1.000e+00   -7.991e-01   -9.731e-01   -6.208e-01    2.109e-01   -2.873e-01   -4.863e-01
24    5.457e+00    9.958e-01    8.190e+00    1.000e+00    1.073e+00   -8.017e-01   -9.326e-01   -8.868e-01   -9.979e-01   -8.691e-01    7.893e-01    3.018e-03   -4.863e-01
25    6.353e+00    9.983e-01    9.507e+00    1.000e+00    1.270e+00   -9.065e-01   -1.104e+00   -9.742e-01   -1.042e+00   -1.105e+00    1.323e+00    2.816e-01   -4.863e-01
26    6.162e+00    9.979e-01    9.491e+00    1.000e+00    1.313e+00   -8.987e-01   -1.090e+00   -9.397e-01   -9.716e-01   -9.895e-01    1.166e+00    5.175e-02   -4.863e-01
27    6.068e+00    9.977e-01    9.832e+00    1.000e+00    1.318e+00   -8.745e-01   -9.861e-01   -1.005e+00   -1.140e+00   -6.831e-01    1.200e+00    9.393e-02   -4.863e-01
28    5.811e+00    9.970e-01    9.136e+00    1.000e+00    1.205e+00   -6.096e-01   -1.085e+00   -8.674e-01   -1.175e+00   -7.580e-01    9.907e-01    3.144e-02   -4.863e-01
29    5.863e+00    9.972e-01    8.888e+00    1.000e+00    1.149e+00   -7.598e-01   -1.083e+00   -7.304e-01   -9.699e-01   -1.025e+00    1.025e+00   -8.320e-02   -4.863e-01
30    6.220e+00    9.980e-01    9.605e+00    1.000e+00    1.159e+00   -6.567e-01   -1.079e+00   -7.588e-01   -1.159e+00   -9.574e-01    1.381e+00   -1.002e-01   -4.863e-01
31    6.126e+00    9.978e-01    9.311e+00    1.000e+00    1.115e+00   -8.176e-01   -1.131e+00   -8.565e-01   -1.278e+00   -7.720e-01    1.143e+00   -1.868e-01   -4.863e-01
32    6.335e+00    9.982e-01    9.042e+00    1.000e+00    1.261e+00   -9.422e-01   -1.060e+00   -8.922e-01   -1.074e+00   -1.084e+00    1.226e+00   -7.305e-02   -4.863e-01
33    6.650e+00    9.987e-01    9.067e+00    1.000e+00    1.236e+00   -9.489e-01   -1.154e+00   -1.059e+00   -1.182e+00   -1.256e+00    1.325e+00    1.208e-02   -4.863e-01
34    6.325e+00    9.982e-01    8.590e+00    1.000e+00    1.164e+00   -8.517e-01   -1.125e+00   -1.120e+00   -1.036e+00   -1.175e+00    1.328e+00    7.872e-02   -4.863e-01
35    6.155e+00    9.979e-01    8.295e+00    1.000e+00    1.091e+00   -9.540e-01   -1.139e+00   -1.027e+00   -9.500e-01   -1.255e+00    1.182e+00    2.157e-01   -4.863e-01
36    6.230e+00    9.980e-01    8.586e+00    1.000e+00    1.098e+00   -9.609e-01   -1.187e+00   -9.146e-01   -1.002e+00   -1.059e+00    1.326e+00    1.923e-01   -4.863e-01
37    6.175e+00    9.979e-01    9.026e+00    1.000e+00    1.222e+00   -9.532e-01   -1.170e+00   -7.894e-01   -9.647e-01   -8.210e-01    1.350e+00    1.131e-01   -4.863e-01
38    6.475e+00    9.985e-01    9.521e+00    1.000e+00    1.211e+00   -7.893e-01   -1.197e+00   -9.298e-01   -1.320e+00   -7.982e-01    1.419e+00    7.819e-03   -4.863e-01
39    6.753e+00    9.988e-01    9.977e+00    1.000e+00    1.248e+00   -6.463e-01   -1.233e+00   -9.189e-01   -1.656e+00   -6.900e-01    1.534e+00    1.594e-01   -4.863e-01
