0      0.23 
1      0.35 
2      0.40 
3      0.42 
4      0.44 
5      0.53 
6      0.55 
7      0.54 
8      0.56 
9      0.57 
10      0.56 
11      0.58 
12      0.58 
13      0.61 
14      0.63 
15      0.63 
16      0.62 
17      0.61 
18      0.64 
19      0.68 
20      0.74 
21      0.73 
22      0.77 
23      0.83 
24      0.86 
25      0.82 
26      0.81 
27      0.83 
28      0.86 
29      0.82 
30      0.83 
31      0.86 
32      0.91 
33      0.94 
34      0.87 
35      0.91 
36      0.97 
37      0.98 
38      0.99 
39      0.99 
40      0.98 
41      0.97 
42      0.97 
43      1.02 
44      1.04 
45      1.06 
46      1.04 
47      0.99 
48      0.96 
49      0.96 
50      0.94 
51      0.85 
52      0.86 
53      0.85 
54      0.87 
55      0.87 
56      0.91 
57      0.90 
58      0.89 
59      0.86 
60      0.87 
61      0.89 
62      0.84 
63      0.81 
64      0.81 
65      0.80 
66      0.83 
67      0.84 
68      0.77 
69      0.77 
70      0.78 
71      0.81 
72      0.77 
73      0.79 
74      0.78 
75      0.74 
76      0.69 
77      0.68 
78      0.68 
79      0.69 
80      0.75 
81      0.78 
82      0.84 
83      0.84 
84      0.85 
85      0.89 
86      0.88 
87      0.88 
88      0.88 
89      0.83 
90      0.86 
91      0.84 
92      0.88 
93      0.89 
94      0.90 
95      0.91 
96      0.87 
97      0.89 
98      0.92 
99      0.93 
