0      0.67 
1      0.64 
2      0.66 
3      0.74 
4      0.82 
5      0.85 
6      0.82 
7      0.78 
8      0.80 
9      0.74 
10      0.74 
11      0.76 
12      0.75 
13      0.75 
14      0.78 
15      0.89 
16      0.91 
17      0.95 
18      0.97 
19      1.00 
20      1.01 
21      0.94 
22      0.99 
23      1.07 
24      1.09 
25      1.09 
26      1.16 
27      1.23 
28      1.20 
29      1.15 
30      1.12 
31      1.12 
32      1.08 
33      1.07 
34      1.07 
35      1.08 
36      0.96 
37      0.94 
38      0.93 
39      0.91 
40      0.92 
41      1.01 
42      1.05 
43      1.00 
44      1.00 
45      1.02 
46      0.99 
47      0.98 
48      1.05 
49      1.04 
50      1.09 
51      1.12 
52      1.05 
53      0.94 
54      0.91 
55      0.91 
56      0.92 
57      1.02 
58      1.16 
59      1.18 
60      1.22 
61      1.24 
62      1.25 
63      1.23 
64      1.17 
65      1.13 
66      1.08 
67      1.07 
68      1.08 
69      1.05 
70      0.98 
71      0.86 
72      0.83 
73      0.79 
74      0.74 
75      0.78 
76      0.71 
77      0.73 
78      0.85 
79      0.98 
80      1.06 
81      1.04 
82      1.02 
83      0.98 
84      0.96 
85      0.95 
86      0.87 
87      0.80 
88      0.84 
89      0.93 
90      0.95 
91      1.03 
92      1.01 
93      1.07 
94      1.17 
95      1.24 
96      1.21 
97      1.24 
98      1.25 
99      1.23 
