0      0.44 
1      0.48 
2      0.50 
3      0.55 
4      0.54 
5      0.65 
6      0.72 
7      0.71 
8      0.73 
9      0.68 
10      0.71 
11      0.71 
12      0.76 
13      0.75 
14      0.88 
15      0.98 
16      0.97 
17      0.91 
18      0.83 
19      0.83 
20      0.94 
21      0.92 
22      0.89 
23      0.79 
24      0.81 
25      0.81 
26      0.82 
27      0.76 
28      0.81 
29      0.75 
30      0.72 
31      0.71 
32      0.64 
33      0.70 
34      0.72 
35      0.70 
36      0.72 
37      0.74 
38      0.90 
39      0.97 
40      1.02 
41      1.07 
42      1.09 
43      1.11 
44      1.02 
45      1.05 
46      1.13 
47      1.20 
48      1.26 
49      1.29 
50      1.27 
51      1.31 
52      1.38 
53      1.44 
54      1.45 
55      1.39 
56      1.37 
57      1.41 
58      1.39 
59      1.37 
60      1.41 
61      1.44 
62      1.44 
63      1.46 
64      1.46 
65      1.50 
66      1.45 
67      1.44 
68      1.42 
69      1.43 
70      1.42 
71      1.42 
72      1.33 
73      1.29 
74      1.27 
75      1.27 
76      1.34 
77      1.41 
78      1.41 
79      1.36 
80      1.32 
81      1.31 
82      1.43 
83      1.41 
84      1.49 
85      1.41 
86      1.26 
87      1.19 
88      1.15 
89      1.21 
90      1.26 
91      1.33 
92      1.26 
93      1.24 
94      1.26 
95      1.26 
96      1.32 
97      1.48 
98      1.58 
99      1.56 
