                       80          0.90385          0.87252          0.81614          0.73859          0.53226          0.82927    
                       81          0.90385          0.85836          0.75785          0.80083          0.51613          0.75610    
                       82          0.85256          0.93201          0.71749          0.70539          0.45161          0.75610    
                       83          0.84615          0.82436          0.63677          0.73859          0.77419          0.80488    
                       84          0.81410          0.77904          0.61435          0.84647          0.75806          0.58537    
                       85          0.86538          0.76771          0.56951          0.85892          0.74194          0.75610    
                       86          0.80128          0.71955          0.51121          0.88382          0.72581          0.92683    
                       87          0.94872          0.70538          0.46188          0.89627          0.64516          0.95122    
                       88          0.96795          0.74504          0.49776          0.85477          0.62903          0.92683    
                       89          0.95513          0.74788          0.48879          0.88797          0.61290          0.90244    
                       90          0.97436          0.70538          0.45740          0.88797          0.77419          0.95122    
                       91          0.97436          0.65722          0.54260          0.86722          0.80645          0.92683    
                       92          0.93590          0.63739          0.56502          0.88382          0.80645          0.95122    
                       93          0.96154          0.73088          0.55157          0.87967          0.67742          0.95122    
                       94          0.97436          0.76771          0.49776          0.84647          0.58065          0.92683    
                       95          0.92308          0.80737          0.43946          0.87552          0.61290          0.92683    
                       96          0.93590          0.80737          0.42152          0.87967          0.43548          0.90244    
                       97          0.96154          0.81020          0.47982          0.88382          0.48387          0.80488    
                       98          0.98077          0.83003          0.51121          0.93776          0.50000          0.82927    
                       99          0.98077          0.81303          0.50224          0.92116          0.46774          0.75610    
                      100          0.98718          0.84136          0.52018          0.90871          0.40323          0.80488    
