                     LEU1        0.66667          0.56757          0.37500          0.38356    
                        2          0.60000          0.56216          0.28261          0.35616    
                        3          0.59048          0.24324          0.11957          0.35616    
                        4          0.10476          0.55676          0.06522          0.38356    
                        5          0.60000          0.04865          0.02717          0.47945    
                        6          0.77143          0.05405          0.17935          0.67123    
                        7          0.82857          0.05946          0.01630          0.83562    
                        8          0.77143          0.04865          0.04891          0.83562    
                        9          0.76190          0.05946          0.21739          0.84932    
                       10          0.67619          0.05405          0.11413          0.67123    
                       11          0.53333          0.05405          0.11413          0.35616    
                       12          0.50476          0.08649          0.15217          0.36986    
                       13          0.15238          0.58919          0.30435          0.39726    
                       14          0.69524          0.54595          0.27717          0.36986    
                       15          0.79048          0.52432          0.20652          0.38356    
                       16          0.80000          0.56216          0.10326          0.46575    
                       17          0.75238          0.47027          0.10326          0.60274    
                       18          0.69524          0.18919          0.13587          0.67123    
                       19          0.62857          0.19459          0.18478          0.65753    
                       20          0.68571          0.44865          0.15761          0.52055    
                       21          0.70476          0.17297          0.07065          0.39726    
                       22          0.79048          0.53514          0.08696          0.42466    
                       23          0.71429          0.39459          0.06522          0.35616    
                       24          0.73333          0.34054          0.10326          0.49315    
                       25          0.72381          0.45405          0.09239          0.35616    
                       26          0.70476          0.38378          0.01087          0.39726    
                       27          0.71429          0.36216          0.00000          0.53425    
                       28          0.65714          0.32973          0.00000          0.79452    
                       29          0.70476          0.36757          0.00000          0.84932    
                       30          0.73333          0.16757          0.11957          0.73973    
                       31          0.80000          0.10270          0.14130          0.54795    
                       32          0.27619          0.12432          0.28261          0.46575    
                       33          0.27619          0.12973          0.36957          0.49315    
                       34          0.29524          0.50270          0.40217          0.60274    
                       35          0.78095          0.49189          0.42391          0.60274    
                       36          0.80952          0.49189          0.45652          0.53425    
                       37          0.74286          0.48649          0.39130          0.54795    
                       38          0.78095          0.45405          0.39130          0.56164    
                       39          0.61905          0.14595          0.33152          0.53425    
                       40          0.10476          0.36757          0.29891          0.52055    
                       41          0.63810          0.42162          0.26630          0.45205    
                       42          0.54286          0.03784          0.20652          0.36986    
                       43          0.50476          0.34054          0.16304          0.34247    
                       44          0.55238          0.45946          0.08696          0.36986    
                       45          0.54286          0.43784          0.05978          0.24658    
                       46          0.21905          0.43784          0.10326          0.16438    
                       47          0.28571          0.52973          0.16848          0.10959    
                       48          0.81905          0.56216          0.17935          0.27397    
                       49          0.83810          0.53514          0.19565          0.49315    
                       50          0.79048          0.47568          0.18478          0.60274    
                       51          0.89524          0.49730          0.00000          0.50685    
                       52          0.85714          0.43784          0.05435          0.49315    
                       53          0.91429          0.44324          0.03261          0.50685    
                       54          0.87619          0.45946          0.08152          0.58904    
                       55          0.83810          0.59459          0.11413          0.43836    
                       56          0.77143          0.63243          0.08696          0.39726    
                       57          0.36190          0.61081          0.00000          0.30137    
                       58          0.35238          0.48649          0.03261          0.21918    
                       59          0.72381          0.55135          0.03261          0.24658    
                       60          0.37143          0.50270          0.07065          0.30137    
                       61          0.47619          0.55676          0.08152          0.41096    
                       62          0.41905          0.42162          0.07065          0.47945    
                       63          0.43810          0.03243          0.07065          0.61644    
                       64          0.56190          0.18919          0.10870          0.61644    
                       65          0.18095          0.03243          0.08152          0.69863    
                       66          0.12381          0.02703          0.03804          0.68493    
                       67          0.33333          0.03784          0.11957          0.45205    
                       68          0.06667          0.11351          0.21196          0.27397    
                       69          0.17143          0.14054          0.28804          0.21918    
                       70          0.10476          0.53514          0.29348          0.15068    
                       71          0.48571          0.46486          0.26087          0.17808    
                       72          0.10476          0.38919          0.25000          0.21918    
                       73          0.09524          0.42703          0.27174          0.19178    
                       74          0.02857          0.08649          0.26087          0.34247    
                       75          0.06667          0.20000          0.30435          0.43836    
                       76          0.18095          0.40000          0.25000          0.57534    
                       77          0.20952          0.48649          0.20652          0.61644    
                       78          0.23810          0.28649          0.18478          0.60274    
                       79          0.21905          0.20541          0.14674          0.47945    
                       80          0.17143          0.18919          0.15761          0.46575    
                       81          0.42857          0.18378          0.20652          0.43836    
                       82          0.40952          0.16216          0.21739          0.65753    
                       83          0.22857          0.11892          0.22826          0.52055    
                       84          0.30476          0.13514          0.17391          0.47945    
                       85          0.33333          0.38378          0.26630          0.52055    
                       86          0.15238          0.22703          0.29891          0.38356    
                       87          0.07619          0.24865          0.39674          0.10959    
                       88          0.13333          0.41622          0.30978          0.02740    
                       89          0.20952          0.42703          0.24457          0.17808    
                       90          0.07619          0.23243          0.34783          0.20548    
                       91          0.05714          0.44324          0.35326          0.17808    
                       92          0.01905          0.29730          0.38587          0.04110    
                       93          0.01905          0.15676          0.46739          0.13699    
                       94          0.01905          0.21622          0.36413          0.30137    
                       95          0.14286          0.26486          0.46196          0.38356    
                       96          0.00000          0.20000          0.42391          0.19178    
                       97          0.00000          0.12973          0.38587          0.16438    
                       98          0.00000          0.17297          0.36957          0.21918    
                       99          0.00000          0.16216          0.35870          0.24658    
                      100          0.00000          0.18378          0.39674          0.24658    
