                     LEU0        0.67033          0.35849          0.72917          0.54301    
                        2          0.61538          0.39623          0.60417          0.58065    
                        3          0.53846          0.49057          0.70833          0.58602    
                        4          0.59341          0.64151          0.56250          0.65591    
                        5          0.68132          0.49057          0.72917          0.74731    
                        6          0.78022          0.58491          0.91667          0.71505    
                        7          0.64835          0.54717          1.00000          0.66667    
                        8          0.63736          0.62264          1.00000          0.83333    
                        9          0.75824          0.73585          1.00000          0.95699    
                       10          0.78022          0.71698          1.00000          0.91398    
                       11          0.71429          0.67925          1.00000          0.82796    
                       12          0.73626          0.83019          1.00000          0.81183    
                       13          0.86813          0.92453          0.97917          0.79570    
                       14          0.92308          1.00000          0.97917          0.86022    
                       15          0.91209          1.00000          0.97917          0.85484    
                       16          0.82418          0.92453          0.93750          0.91398    
                       17          0.75824          0.86792          1.00000          0.94624    
                       18          0.72527          1.00000          0.97917          0.90860    
                       19          0.76923          1.00000          1.00000          0.85484    
                       20          0.73626          0.98113          0.93750          0.84946    
                       21          0.74725          1.00000          0.97917          0.96774    
                       22          0.72527          0.96226          0.93750          0.97312    
                       23          0.83516          1.00000          1.00000          0.98387    
                       24          0.97802          1.00000          0.95833          0.97849    
                       25          1.00000          0.96226          1.00000          0.99462    
                       26          0.96703          1.00000          0.89583          0.99462    
                       27          1.00000          0.92453          0.81250          0.95699    
                       28          0.98901          0.81132          0.91667          0.89247    
                       29          0.86813          0.88679          0.83333          0.78495    
                       30          0.90110          0.79245          0.89583          0.74731    
                       31          0.93407          0.88679          0.77083          0.85484    
                       32          0.98901          0.98113          0.95833          0.94086    
                       33          0.94505          0.94340          0.93750          0.96774    
                       34          0.98901          0.94340          0.83333          0.95699    
                       35          1.00000          0.98113          0.85417          0.95161    
                       36          1.00000          0.98113          0.91667          0.96774    
                       37          1.00000          1.00000          0.95833          0.97312    
                       38          1.00000          0.98113          0.97917          0.92473    
                       39          1.00000          1.00000          0.52083          0.86559    
                       40          1.00000          0.92453          0.35417          0.80108    
                       41          1.00000          0.96226          0.22917          0.81183    
                       42          0.97802          0.96226          0.16667          0.83871    
                       43          0.95604          0.96226          0.25000          0.80645    
                       44          0.96703          0.98113          0.22917          0.91398    
                       45          1.00000          0.98113          0.20833          0.94086    
                       46          0.96703          0.94340          0.27083          0.91398    
                       47          1.00000          0.94340          0.62500          0.86559    
                       48          0.89011          0.90566          0.70833          0.79570    
                       49          0.84615          0.79245          0.97917          0.71505    
                       50          0.93407          0.88679          0.93750          0.74731    
                       51          0.89011          0.90566          0.89583          0.72043    
                       52          0.89011          0.96226          0.91667          0.79570    
                       53          0.91209          0.98113          0.95833          0.76882    
                       54          0.87912          0.94340          0.33333          0.83333    
                       55          0.90110          0.98113          0.22917          0.80108    
                       56          0.87912          0.88679          0.31250          0.79570    
                       57          0.91209          0.79245          0.41667          0.81183    
                       58          1.00000          0.86792          0.54167          0.88710    
                       59          0.97802          0.56604          0.87500          0.86559    
                       60          0.92308          0.62264          0.89583          0.87634    
                       61          0.91209          0.58491          0.89583          0.91398    
                       62          0.82418          0.39623          0.91667          0.83871    
                       63          0.73626          0.45283          1.00000          0.81720    
                       64          0.67033          0.67925          0.95833          0.87634    
                       65          0.61538          0.77358          0.87500          0.91935    
                       66          0.68132          0.77358          1.00000          0.91935    
                       67          0.65934          0.81132          1.00000          0.93011    
                       68          0.70330          0.84906          0.97917          0.93548    
                       69          0.71429          0.71698          0.91667          0.97849    
                       70          0.76923          0.62264          0.89583          0.96237    
                       71          0.86813          0.60377          0.75000          0.94086    
                       72          0.95604          0.58491          0.39583          0.94624    
                       73          0.94505          0.73585          0.25000          0.97312    
                       74          0.92308          0.84906          0.35417          0.97312    
                       75          0.96703          0.90566          0.22917          0.95161    
                       76          0.98901          0.98113          0.29167          0.90323    
                       77          0.98901          0.90566          0.62500          0.88710    
                       78          0.91209          0.92453          0.89583          0.94624    
                       79          0.75824          0.88679          0.47917          0.89247    
                       80          0.63736          0.79245          0.16667          0.83333    
                       81          0.71429          0.84906          0.08333          0.76344    
                       82          0.53846          0.71698          0.14583          0.71505    
                       83          0.45055          0.88679          0.16667          0.57527    
                       84          0.32967          0.98113          0.16667          0.61828    
                       85          0.28571          1.00000          0.22917          0.79570    
                       86          0.23077          0.98113          0.25000          0.80108    
                       87          0.15385          0.92453          0.56250          0.70430    
                       88          0.21978          0.92453          0.97917          0.66667    
                       89          0.45055          1.00000          1.00000          0.69892    
                       90          0.74725          0.92453          1.00000          0.81183    
                       91          0.84615          0.79245          1.00000          0.80645    
                       92          0.98901          0.81132          0.93750          0.79032    
                       93          0.95604          0.88679          0.97917          0.75269    
                       94          0.97802          0.83019          0.91667          0.84409    
                       95          0.96703          0.88679          0.95833          0.82796    
                       96          0.96703          0.92453          0.87500          0.80645    
                       97          1.00000          0.81132          0.89583          0.63978    
                       98          0.98901          0.75472          0.91667          0.67204    
                       99          0.86813          0.71698          0.70833          0.77957    
                      100          0.70330          0.79245          0.37500          0.74194    
