                       80          0.96183          0.73196          0.88614          0.93000          0.73333          0.83929    
                       81          0.96183          0.76804          0.90099          0.92500          0.59524          0.94643    
                       82          0.90840          0.90722          0.89109          0.85000          0.49524          0.87500    
                       83          0.86260          0.91753          0.57921          0.81500          0.47619          0.82143    
                       84          0.89313          0.91237          0.58911          0.79500          0.45714          0.76786    
                       85          0.91603          0.86082          0.76733          0.91000          0.40476          0.82143    
                       86          0.87023          0.83505          0.57426          0.97000          0.35714          0.82143    
                       87          0.88550          0.86082          0.88614          0.96000          0.34286          0.96429    
                       88          0.91603          0.89175          0.95050          0.97000          0.39524          0.94643    
                       89          0.96947          0.94845          0.88119          0.89500          0.52381          0.91071    
                       90          0.98473          0.93814          0.94059          0.89000          0.46667          0.89286    
                       91          0.92366          0.92268          0.90099          0.88000          0.49524          0.87500    
                       92          0.92366          0.89175          0.87129          0.84500          0.86190          0.92857    
                       93          0.90840          0.89691          0.82673          0.88500          0.90952          0.80357    
                       94          0.87023          0.90722          0.88614          0.89500          0.96190          0.87500    
                       95          0.83969          0.93299          0.84158          0.87000          0.93333          0.89286    
                       96          0.81679          0.93299          0.72277          0.78500          0.91905          0.75000    
                       97          0.83969          0.86598          0.71782          0.86000          0.91429          0.85714    
                       98          0.82443          0.92268          0.76238          0.90500          0.92857          0.83929    
                       99          0.83969          0.94330          0.72277          0.94500          0.92381          0.80357    
                      100          0.84733          0.90206          0.79208          0.93000          0.94286          0.82143    
