                     LEU2        0.31818          0.38235          0.51549          0.29651    
                        2          0.30992          0.45752          0.57183          0.27326    
                        3          0.03306          0.57190          0.61690          0.21512    
                        4          0.09917          0.72549          0.65352          0.22674    
                        5          0.08264          0.74837          0.53521          0.21512    
                        6          0.09504          0.72876          0.59718          0.23256    
                        7          0.10331          0.70588          0.65915          0.18605    
                        8          0.08678          0.68627          0.70141          0.18605    
                        9          0.06198          0.72876          0.71831          0.20349    
                       10          0.04132          0.70915          0.74085          0.27907    
                       11          0.09091          0.79412          0.62535          0.22093    
                       12          0.37190          0.75817          0.56901          0.19186    
                       13          0.37190          0.75163          0.46761          0.22674    
                       14          0.40496          0.72876          0.46479          0.20930    
                       15          0.42975          0.78431          0.52394          0.31395    
                       16          0.70248          0.75163          0.51549          0.24419    
                       17          0.70248          0.69935          0.56056          0.22093    
                       18          0.75620          0.72876          0.56620          0.21512    
                       19          0.77273          0.75817          0.58310          0.22674    
                       20          0.46281          0.77778          0.65634          0.22093    
                       21          0.68182          0.70915          0.75493          0.22674    
                       22          0.69008          0.67320          0.80000          0.19767    
                       23          0.55372          0.71895          0.78592          0.31395    
                       24          0.52066          0.75490          0.73521          0.27326    
                       25          0.66942          0.76471          0.70423          0.36628    
                       26          0.54545          0.75817          0.73521          0.47093    
                       27          0.80165          0.69281          0.76338          0.59302    
                       28          0.81818          0.63072          0.83099          0.68605    
                       29          0.33058          0.64052          0.74085          0.70349    
                       30          0.17355          0.62418          0.74366          0.73256    
                       31          0.12810          0.68954          0.78310          0.62209    
                       32          0.18182          0.68301          0.79155          0.65698    
                       33          0.64050          0.63399          0.74366          0.63372    
                       34          0.67769          0.58824          0.74366          0.68605    
                       35          0.73967          0.58497          0.74648          0.51163    
                       36          0.78512          0.55882          0.72676          0.35465    
                       37          0.79339          0.55229          0.58592          0.22093    
                       38          0.74380          0.53268          0.61972          0.20930    
                       39          0.64463          0.41503          0.68451          0.34302    
                       40          0.08678          0.43464          0.60282          0.50581    
                       41          0.02066          0.42810          0.60000          0.56395    
                       42          0.07851          0.44118          0.72958          0.55814    
                       43          0.04545          0.49020          0.76901          0.58140    
                       44          0.05785          0.45425          0.77183          0.56395    
                       45          0.04132          0.53268          0.80282          0.48256    
                       46          0.06198          0.60458          0.82254          0.52326    
                       47          0.38017          0.63399          0.76338          0.69186    
                       48          0.16529          0.58824          0.85915          0.83140    
                       49          0.09091          0.55229          0.83380          0.76163    
                       50          0.09091          0.69281          0.76056          0.76163    
                       51          0.71074          0.66013          0.76338          0.80814    
                       52          0.79752          0.66667          0.81972          0.81977    
                       53          0.87190          0.72549          0.79437          0.79651    
                       54          0.86364          0.71242          0.73239          0.75581    
                       55          0.88430          0.72876          0.64789          0.70349    
                       56          0.82645          0.72549          0.60845          0.70930    
                       57          0.81818          0.68301          0.61127          0.65116    
                       58          0.85537          0.74183          0.65070          0.63953    
                       59          0.85537          0.66013          0.65634          0.61047    
                       60          0.78099          0.62745          0.78592          0.54651    
                       61          0.74793          0.62418          0.76620          0.55814    
                       62          0.75620          0.53595          0.83662          0.56977    
                       63          0.67769          0.46405          0.79155          0.68605    
                       64          0.20248          0.45098          0.79155          0.70349    
                       65          0.18595          0.47712          0.75493          0.66279    
                       66          0.20661          0.40196          0.84507          0.68023    
                       67          0.11983          0.33987          0.75493          0.66279    
                       68          0.07438          0.35948          0.79155          0.62791    
                       69          0.06612          0.44444          0.74930          0.62209    
                       70          0.04959          0.40523          0.78028          0.73837    
                       71          0.04545          0.39542          0.80000          0.69767    
                       72          0.36777          0.50327          0.69859          0.61047    
                       73          0.37190          0.56536          0.70704          0.62209    
                       74          0.47521          0.66013          0.81972          0.52907    
                       75          0.59917          0.65033          0.82535          0.61628    
                       76          0.45868          0.62745          0.78028          0.67442    
                       77          0.19835          0.65359          0.73239          0.70349    
                       78          0.24380          0.64052          0.81972          0.74419    
                       79          0.26446          0.58497          0.79155          0.68605    
                       80          0.66529          0.62745          0.79155          0.72674    
                       81          0.64463          0.67320          0.77746          0.70930    
                       82          0.51240          0.74183          0.76338          0.63372    
                       83          0.24380          0.76144          0.68732          0.57558    
                       84          0.08678          0.81699          0.62535          0.51163    
                       85          0.10744          0.78758          0.67042          0.50000    
                       86          0.18182          0.73529          0.80000          0.45349    
                       87          0.34711          0.69281          0.86761          0.59884    
                       88          0.21488          0.58824          0.85915          0.67442    
                       89          0.52066          0.67320          0.81127          0.63372    
                       90          0.50413          0.68627          0.75775          0.62209    
                       91          0.71488          0.68954          0.72394          0.52326    
                       92          0.60331          0.73856          0.67606          0.48837    
                       93          0.55785          0.64052          0.69296          0.55814    
                       94          0.55785          0.61438          0.66479          0.65116    
                       95          0.53306          0.58497          0.69014          0.72093    
                       96          0.50826          0.42810          0.63380          0.72674    
                       97          0.41322          0.37908          0.65915          0.68605    
                       98          0.30579          0.46078          0.76338          0.43023    
                       99          0.50826          0.51307          0.76056          0.44767    
                      100          0.33471          0.53595          0.71268          0.36047    
