#  volume - exposure - pos-charge - neg-charge - h-donor- h-acceptor - hydrophob - aromatic - metal
0    4.953e+02    8.648e+00    1.199e+01    3.138e+01    7.953e+01    9.694e+01    8.080e+01    2.165e+01    0.000e+00
1    5.508e+02    8.249e+00    7.290e+00    3.332e+01    7.688e+01    1.154e+02    1.121e+02    4.294e+01    0.000e+00
2    5.500e+02    7.505e+00    7.820e+00    3.464e+01    7.658e+01    1.149e+02    1.111e+02    4.005e+01    0.000e+00
3    5.156e+02    8.955e+00    7.017e+00    3.357e+01    7.507e+01    1.107e+02    9.893e+01    3.516e+01    0.000e+00
4    5.382e+02    9.039e+00    8.377e+00    3.114e+01    8.673e+01    1.120e+02    9.871e+01    3.501e+01    0.000e+00
5    5.396e+02    1.112e+01    7.775e+00    2.702e+01    8.053e+01    1.038e+02    1.021e+02    3.682e+01    0.000e+00
6    5.357e+02    1.008e+01    5.523e+00    2.598e+01    8.234e+01    9.752e+01    1.068e+02    3.651e+01    0.000e+00
7    5.373e+02    1.025e+01    4.331e+00    2.728e+01    9.032e+01    1.035e+02    1.057e+02    3.402e+01    0.000e+00
8    5.453e+02    1.087e+01    7.660e+00    3.040e+01    9.079e+01    1.057e+02    1.057e+02    3.419e+01    0.000e+00
9    5.234e+02    1.244e+01    6.599e+00    2.808e+01    8.308e+01    1.012e+02    9.989e+01    2.892e+01    0.000e+00
10    5.311e+02    1.209e+01    3.487e+00    2.992e+01    6.316e+01    1.046e+02    1.014e+02    2.770e+01    0.000e+00
11    5.553e+02    1.104e+01    4.313e+00    2.733e+01    7.427e+01    1.098e+02    1.077e+02    3.364e+01    0.000e+00
12    5.886e+02    1.037e+01    4.766e+00    2.896e+01    7.134e+01    1.170e+02    1.215e+02    4.109e+01    0.000e+00
13    6.028e+02    1.078e+01    3.838e+00    2.976e+01    7.317e+01    1.125e+02    1.272e+02    4.601e+01    0.000e+00
14    5.902e+02    1.063e+01    2.966e+00    2.946e+01    7.153e+01    1.062e+02    1.226e+02    4.265e+01    0.000e+00
15    5.838e+02    9.060e+00    2.783e+00    3.024e+01    7.235e+01    1.110e+02    1.233e+02    4.617e+01    0.000e+00
16    6.135e+02    9.569e+00    2.198e+00    2.966e+01    8.348e+01    1.177e+02    1.352e+02    4.875e+01    0.000e+00
17    6.219e+02    8.531e+00    2.806e+00    2.932e+01    8.765e+01    1.183e+02    1.343e+02    4.624e+01    0.000e+00
18    6.030e+02    1.035e+01    2.128e+00    2.568e+01    8.532e+01    1.075e+02    1.264e+02    4.097e+01    0.000e+00
19    5.912e+02    9.546e+00    3.497e+00    2.571e+01    8.316e+01    9.654e+01    1.174e+02    3.506e+01    0.000e+00
20    5.540e+02    1.169e+01    4.808e+00    2.584e+01    9.333e+01    9.349e+01    1.088e+02    2.883e+01    0.000e+00
21    5.742e+02    1.038e+01    4.721e+00    2.530e+01    9.416e+01    9.772e+01    1.161e+02    3.178e+01    0.000e+00
22    5.722e+02    9.645e+00    4.348e+00    2.887e+01    9.092e+01    1.024e+02    1.136e+02    2.981e+01    0.000e+00
23    5.708e+02    1.032e+01    3.575e+00    2.726e+01    7.378e+01    9.947e+01    1.115e+02    3.106e+01    0.000e+00
24    5.797e+02    1.011e+01    3.675e+00    2.897e+01    6.934e+01    1.110e+02    1.135e+02    3.113e+01    0.000e+00
25    5.699e+02    9.695e+00    4.644e+00    2.937e+01    7.617e+01    1.139e+02    1.111e+02    2.907e+01    0.000e+00
26    5.599e+02    9.206e+00    4.297e+00    3.010e+01    8.166e+01    1.168e+02    1.056e+02    2.836e+01    0.000e+00
27    5.694e+02    9.766e+00    2.559e+00    2.860e+01    8.546e+01    1.166e+02    1.119e+02    3.392e+01    0.000e+00
28    5.320e+02    1.211e+01    3.832e+00    2.779e+01    6.920e+01    1.001e+02    9.865e+01    2.152e+01    0.000e+00
29    4.814e+02    1.156e+01    4.814e+00    2.623e+01    6.846e+01    8.599e+01    8.418e+01    1.711e+01    0.000e+00
30    4.574e+02    1.200e+01    3.871e+00    2.592e+01    7.069e+01    8.253e+01    7.575e+01    1.505e+01    0.000e+00
31    4.659e+02    1.349e+01    2.904e+00    2.789e+01    6.754e+01    8.687e+01    7.716e+01    1.547e+01    0.000e+00
32    4.501e+02    1.307e+01    5.073e+00    2.506e+01    7.184e+01    8.278e+01    7.465e+01    1.535e+01    0.000e+00
33    5.158e+02    1.039e+01    6.992e+00    3.082e+01    8.460e+01    1.017e+02    9.559e+01    2.467e+01    0.000e+00
34    4.631e+02    8.007e+00    4.334e+00    3.045e+01    7.599e+01    9.463e+01    8.352e+01    2.009e+01    0.000e+00
35    4.633e+02    9.120e+00    4.239e+00    2.964e+01    7.870e+01    9.940e+01    8.177e+01    2.020e+01    0.000e+00
36    4.606e+02    1.132e+01    4.701e+00    3.157e+01    7.774e+01    9.869e+01    8.124e+01    1.901e+01    0.000e+00
37    4.451e+02    1.044e+01    5.350e+00    3.087e+01    7.549e+01    9.873e+01    7.969e+01    1.878e+01    0.000e+00
38    4.188e+02    1.037e+01    3.967e+00    3.085e+01    6.727e+01    9.387e+01    7.239e+01    1.556e+01    0.000e+00
39    4.360e+02    1.075e+01    4.109e+00    3.252e+01    7.325e+01    9.354e+01    7.329e+01    1.588e+01    0.000e+00
40    3.972e+02    1.087e+01    3.532e+00    3.357e+01    6.444e+01    8.525e+01    6.262e+01    1.195e+01    0.000e+00
41    3.978e+02    1.170e+01    5.079e+00    3.427e+01    6.545e+01    8.251e+01    6.173e+01    1.141e+01    0.000e+00
42    4.170e+02    1.192e+01    6.589e+00    3.423e+01    7.086e+01    8.812e+01    6.489e+01    1.240e+01    0.000e+00
43    4.236e+02    1.165e+01    4.473e+00    3.366e+01    6.528e+01    8.848e+01    6.646e+01    1.149e+01    0.000e+00
44    4.127e+02    1.102e+01    5.278e+00    2.951e+01    6.538e+01    8.490e+01    6.536e+01    1.177e+01    0.000e+00
45    4.199e+02    1.040e+01    6.782e+00    2.893e+01    6.860e+01    8.689e+01    6.649e+01    1.119e+01    0.000e+00
46    4.181e+02    9.687e+00    3.462e+00    2.614e+01    6.660e+01    8.532e+01    6.691e+01    1.167e+01    0.000e+00
47    4.446e+02    1.120e+01    3.375e+00    2.642e+01    7.304e+01    8.840e+01    7.554e+01    1.542e+01    0.000e+00
48    4.631e+02    1.047e+01    4.504e+00    2.868e+01    7.095e+01    9.367e+01    7.810e+01    1.627e+01    0.000e+00
49    4.460e+02    1.100e+01    3.369e+00    2.355e+01    5.825e+01    8.557e+01    8.016e+01    1.549e+01    0.000e+00
50    4.574e+02    1.178e+01    3.472e+00    2.470e+01    6.073e+01    9.321e+01    7.814e+01    1.603e+01    0.000e+00
51    5.156e+02    1.024e+01    3.785e+00    2.884e+01    7.295e+01    1.065e+02    9.288e+01    2.113e+01    0.000e+00
52    5.444e+02    8.830e+00    5.683e+00    3.087e+01    7.982e+01    1.126e+02    1.000e+02    2.419e+01    0.000e+00
53    5.293e+02    8.891e+00    3.804e+00    2.617e+01    7.326e+01    1.065e+02    1.009e+02    2.819e+01    0.000e+00
54    5.361e+02    9.940e+00    3.905e+00    2.935e+01    8.787e+01    1.095e+02    9.534e+01    2.262e+01    0.000e+00
55    5.193e+02    1.011e+01    4.078e+00    2.941e+01    8.370e+01    9.853e+01    8.792e+01    1.994e+01    0.000e+00
56    5.152e+02    8.720e+00    6.387e+00    2.887e+01    8.589e+01    1.006e+02    8.912e+01    1.878e+01    0.000e+00
57    5.208e+02    8.850e+00    6.712e+00    3.115e+01    7.680e+01    1.038e+02    8.836e+01    1.953e+01    0.000e+00
58    5.494e+02    8.116e+00    5.717e+00    3.258e+01    8.550e+01    1.039e+02    1.029e+02    2.962e+01    0.000e+00
59    5.265e+02    1.031e+01    6.191e+00    2.983e+01    7.829e+01    9.205e+01    9.560e+01    2.320e+01    0.000e+00
60    5.257e+02    1.026e+01    5.514e+00    2.872e+01    8.224e+01    9.396e+01    9.340e+01    2.177e+01    0.000e+00
61    5.268e+02    1.033e+01    4.815e+00    2.973e+01    8.122e+01    9.427e+01    8.832e+01    2.077e+01    0.000e+00
62    5.428e+02    1.035e+01    5.376e+00    3.406e+01    8.995e+01    1.038e+02    8.606e+01    2.148e+01    0.000e+00
63    5.357e+02    1.045e+01    3.891e+00    3.371e+01    7.999e+01    1.025e+02    8.602e+01    2.017e+01    0.000e+00
64    5.167e+02    1.194e+01    2.679e+00    3.356e+01    7.025e+01    1.013e+02    7.823e+01    1.706e+01    0.000e+00
65    5.332e+02    1.154e+01    3.359e+00    3.058e+01    7.656e+01    1.027e+02    8.007e+01    1.900e+01    0.000e+00
66    5.259e+02    1.286e+01    4.141e+00    2.811e+01    7.843e+01    1.015e+02    8.520e+01    1.956e+01    0.000e+00
67    5.060e+02    1.140e+01    2.291e+00    2.702e+01    7.847e+01    9.753e+01    8.118e+01    1.928e+01    0.000e+00
68    4.973e+02    1.315e+01    3.712e+00    2.852e+01    7.747e+01    9.299e+01    8.246e+01    1.968e+01    0.000e+00
69    4.886e+02    1.218e+01    2.865e+00    2.702e+01    7.310e+01    9.669e+01    7.911e+01    1.979e+01    0.000e+00
