# unsquashLR - drugLR - unsquashCNN - drugCNN - volume - exposure - pos-charge - neg-charge - h-donor- h-acceptor - hydrophob - aromatic - metal
0    1.784e+00    8.562e-01   -3.867e-01    1.074e-02   -2.500e+00    3.168e-01   -1.367e+00    2.282e+00   -1.942e+00    2.057e+00    1.700e+00   -1.637e+00   -4.863e-01
# trj_shorten
3   -2.165e+00    1.029e-01   -4.433e-01    2.913e-03   -2.495e+00   -2.709e-01   -1.367e+00   -1.930e+00    1.717e+00    5.023e+00    2.632e+00   -1.637e+00   -4.863e-01
6    2.643e+00    9.336e-01    2.501e+00    9.512e-01   -1.629e+00    7.372e-01   -1.081e+00   -1.341e+00   -1.197e+00    1.023e+00    2.284e+00   -1.191e+00   -4.863e-01
9    6.086e+00    9.977e-01    3.464e+00    9.944e-01   -1.974e+00   -1.008e+00   -1.306e+00   -1.924e+00   -2.077e+00   -4.085e-01    3.466e+00   -1.625e+00   -4.863e-01
12   -5.151e+00    5.758e-03   -4.348e-01    3.544e-03   -2.507e+00    2.316e-01   -1.367e+00   -1.930e+00    2.291e+00    6.033e+00    5.940e-01   -1.637e+00   -4.863e-01
15    2.753e+00    9.401e-01   -4.238e-01    4.570e-03   -2.537e+00    2.774e+00   -1.367e+00   -1.930e+00   -2.120e+00    9.911e-01    3.439e+00   -1.637e+00   -4.863e-01
18    2.317e+00    9.103e-01   -3.404e-01    3.082e-02   -2.411e+00   -5.230e-01   -1.367e+00   -1.930e+00   -1.318e+00    2.563e+00    2.654e+00   -1.637e+00   -4.863e-01
21    1.888e-01    5.471e-01   -4.356e-01    3.482e-03   -2.463e+00   -1.242e+00   -1.367e+00   -1.930e+00    2.555e-01    4.269e+00    2.668e+00   -1.637e+00   -4.863e-01
24   -1.796e+00    1.423e-01   -4.391e-01    3.208e-03   -2.478e+00   -2.844e-01   -1.367e+00   -1.930e+00    5.487e-02    5.441e+00    1.478e+00   -1.637e+00   -4.863e-01
27   -1.850e-01    4.539e-01   -3.546e-01    2.236e-02   -1.934e+00    4.544e-01   -1.339e-01   -7.346e-01   -5.100e-01    2.096e+00    1.322e+00   -9.388e-01   -4.863e-01
30    5.242e+00    9.947e-01    1.537e+00    6.182e-01   -2.059e+00   -1.176e+00   -1.288e+00   -1.930e+00   -1.388e+00   -3.117e-01    3.247e+00   -1.637e+00   -4.863e-01
33   -3.975e-01    4.019e-01   -4.119e-01    6.023e-03   -2.492e+00    7.275e-01   -1.367e+00   -1.930e+00   -1.196e+00    3.911e+00    1.315e+00   -1.637e+00   -4.863e-01
36   -1.004e-01    4.749e-01   -3.359e-01    3.410e-02   -1.958e+00    1.606e+00   -1.088e-01   -1.264e+00   -4.626e-01    5.933e-01    1.036e+00   -1.181e+00   -4.863e-01
39   -1.098e+00    2.502e-01   -4.031e-01    7.373e-03   -2.453e+00    2.232e-02   -1.367e+00   -1.930e+00   -5.203e-01    4.305e+00    9.772e-01   -1.637e+00   -4.863e-01
42   -1.743e+00    1.490e-01   -3.958e-01    8.719e-03   -2.002e+00    4.066e-01   -9.922e-01    1.356e-02    6.902e-01    3.160e+00    1.082e+00   -1.956e-01   -4.863e-01
45   -9.611e-01    2.767e-01   -4.559e-01    2.174e-03   -2.547e+00    8.404e-01   -1.367e+00   -1.930e+00   -1.756e+00    4.871e+00    8.476e-01   -1.637e+00   -4.863e-01
48    8.669e-01    7.041e-01   -4.248e-01    4.465e-03   -2.479e+00   -1.735e-01   -1.367e+00   -1.930e+00   -1.276e+00    4.521e+00    2.724e+00   -1.637e+00   -4.863e-01
51    4.046e+00    9.828e-01   -3.783e-01    1.303e-02   -2.470e+00   -1.796e+00   -1.367e+00   -1.930e+00   -2.325e+00    3.786e+00    3.911e+00   -1.637e+00   -4.863e-01
54   -2.600e+00    6.913e-02   -3.980e-01    8.291e-03   -2.204e+00    2.831e+00   -2.099e-01   -1.364e+00    4.003e-01    1.248e+00    3.493e-01   -1.271e+00   -4.863e-01
57    1.388e+00    8.003e-01   -4.068e-01    6.761e-03   -2.469e+00    1.859e-01   -1.367e+00   -1.930e+00   -2.220e+00    2.623e+00    9.977e-01   -1.637e+00   -4.863e-01
60    9.827e-01    7.276e-01   -4.422e-01    2.986e-03   -2.543e+00   -1.084e+00   -1.367e+00   -1.930e+00   -3.337e+00    5.036e+00    3.294e-01   -1.637e+00   -4.863e-01
63   -9.596e-01    2.770e-01   -3.594e-01    2.006e-02   -2.148e+00    2.710e+00   -4.701e-01   -1.019e+00    4.233e-03    8.508e-02    7.954e-01   -9.582e-01   -4.863e-01
66   -2.419e+00    8.173e-02   -3.720e-01    1.505e-02   -2.195e+00    4.173e+00   -4.226e-01   -6.316e-01   -3.224e-01    8.977e-01    1.959e-01   -1.410e+00   -4.863e-01
69   -1.637e+00    1.628e-01   -4.004e-01    7.850e-03   -2.429e+00    7.749e-01   -1.260e+00   -1.930e+00    6.866e-01    3.633e+00    1.723e+00   -1.637e+00   -4.863e-01
72   -2.021e+00    1.170e-01   -4.584e-01    2.055e-03   -2.526e+00    2.579e+00   -1.164e+00   -1.930e+00   -1.744e+00    5.147e+00    1.055e+00   -1.637e+00   -4.863e-01
75    2.864e+00    9.460e-01   -4.163e-01    5.439e-03   -2.520e+00    1.610e+00   -1.367e+00   -1.930e+00   -2.968e+00    2.220e+00    2.765e+00   -1.637e+00   -4.863e-01
78    4.695e+00    9.909e-01   -4.232e-01    4.630e-03   -2.498e+00   -2.294e-01   -1.367e+00   -1.930e+00   -2.671e+00    2.027e+00    4.042e+00   -1.637e+00   -4.863e-01
