                     LEU3        0.49454          0.38857          0.55000          0.73626          0.14286    
                        2          0.46175          0.45714          0.65000          0.79121          0.06723    
                        3          0.46448          0.64571          0.66667          0.78022          0.21008    
                        4          0.35246          0.66857          0.58333          0.81319          0.40336    
                        5          0.37705          0.68571          0.58333          0.84066          0.47899    
                        6          0.43989          0.67429          0.64444          0.84066          0.55462    
                        7          0.42896          0.66286          0.56111          0.76923          0.57983    
                        8          0.41530          0.65714          0.58333          0.75824          0.44538    
                        9          0.37978          0.63429          0.38333          0.76923          0.36975    
                       10          0.49727          0.24000          0.36111          0.75275          0.26891    
                       11          0.48634          0.61143          0.47222          0.70879          0.31092    
                       12          0.45355          0.51429          0.45000          0.70879          0.41176    
                       13          0.36885          0.49143          0.45000          0.64835          0.48739    
                       14          0.42350          0.52571          0.45000          0.59890          0.56303    
                       15          0.38525          0.44571          0.56111          0.53297          0.61345    
                       16          0.33607          0.45143          0.46111          0.43407          0.63025    
                       17          0.36339          0.55429          0.61667          0.35714          0.70588    
                       18          0.46448          0.54857          0.69444          0.40110          0.67227    
                       19          0.37978          0.50857          0.59444          0.35714          0.71429    
                       20          0.40710          0.59429          0.64444          0.32967          0.84034    
                       21          0.30874          0.60000          0.53333          0.42857          0.65546    
                       22          0.45355          0.59429          0.48889          0.64835          0.55462    
                       23          0.43169          0.56000          0.38333          0.64835          0.52101    
                       24          0.34973          0.43429          0.29444          0.73077          0.59664    
                       25          0.30601          0.38286          0.31667          0.65934          0.63866    
                       26          0.26503          0.24571          0.27222          0.50000          0.71429    
                       27          0.08470          0.49143          0.10556          0.39011          0.74790    
                       28          0.09836          0.44000          0.13333          0.41209          0.76471    
                       29          0.33880          0.40000          0.21111          0.32418          0.69748    
                       30          0.21311          0.45143          0.11111          0.35165          0.60504    
                       31          0.28415          0.38857          0.16111          0.31868          0.49580    
                       32          0.17486          0.49143          0.20000          0.29121          0.36975    
                       33          0.29508          0.01143          0.36667          0.39011          0.36134    
                       34          0.22678          0.01143          0.47778          0.45055          0.33613    
                       35          0.25956          0.01143          0.48333          0.41758          0.27731    
                       36          0.48087          0.57714          0.56667          0.56044          0.29412    
                       37          0.49180          0.59429          0.43333          0.52747          0.19328    
                       38          0.58470          0.50857          0.55000          0.74176          0.20168    
                       39          0.37158          0.50286          0.47222          0.74176          0.14286    
                       40          0.21311          0.47429          0.48333          0.58242          0.15126    
                       41          0.18852          0.53714          0.53333          0.57692          0.17647    
                       42          0.08470          0.50286          0.41667          0.40110          0.17647    
                       43          0.23770          0.50286          0.46667          0.48901          0.19328    
                       44          0.35246          0.57714          0.61667          0.41209          0.32773    
                       45          0.37705          0.64000          0.63333          0.42308          0.37815    
                       46          0.48361          0.54286          0.71111          0.51099          0.56303    
                       47          0.43716          0.46857          0.42222          0.54396          0.65546    
                       48          0.44809          0.46286          0.41111          0.43956          0.79832    
