# unsquashLR - drugLR - unsquashCNN - drugCNN - volume - exposure - pos-charge - neg-charge - h-donor- h-acceptor - hydrophob - aromatic - metal
0   -4.360e-01    3.927e-01    5.429e-02    3.566e-01   -4.528e-01    3.254e-02    2.740e-01    5.968e-01    1.561e-01    1.008e+00   -7.998e-01   -1.148e+00   -4.863e-01
1    1.940e+00    8.744e-01    3.747e+00    9.963e-01   -9.063e-02   -1.245e-01   -2.036e-01    1.600e-01   -4.897e-01    2.670e-01    2.067e-01   -1.280e-01   -4.863e-01
2    1.049e+00    7.405e-01    2.835e+00    9.859e-01   -3.638e-01    9.165e-02   -1.499e-01    6.135e-01   -3.840e-01    3.884e-01   -2.962e-01   -5.881e-01   -4.863e-01
3    2.257e+00    9.052e-01    3.542e+00    9.950e-01   -4.251e-01    1.032e-01   -2.582e-01    3.104e-01   -8.210e-01   -1.687e-01    3.090e-01   -5.057e-01   -4.863e-01
4    2.163e+00    8.968e-01    3.242e+00    9.922e-01   -4.657e-01    2.370e-01   -4.729e-01    1.678e-01   -8.883e-01   -7.752e-03    1.793e-01   -5.584e-01   -4.863e-01
5    1.227e+00    7.734e-01    2.548e+00    9.787e-01   -5.716e-01    7.013e-01   -5.021e-01    1.347e-01   -6.551e-01    2.136e-01   -2.053e-01   -7.340e-01   -4.863e-01
6    1.034e+00    7.377e-01    2.780e+00    9.848e-01   -2.905e-01    9.615e-01   -8.797e-01    4.431e-01   -6.082e-01    8.063e-01   -4.014e-01   -8.342e-01   -4.863e-01
7    1.386e+00    7.999e-01    2.887e+00    9.870e-01   -6.706e-01    8.471e-01   -1.164e+00    4.491e-01   -1.092e+00    8.894e-01   -2.704e-01   -6.597e-01   -4.863e-01
8    1.443e+00    8.089e-01    3.245e+00    9.923e-01   -4.756e-01    1.052e+00   -1.108e+00    5.685e-01   -1.025e+00    9.030e-01   -1.308e-01   -6.000e-01   -4.863e-01
9    1.427e+00    8.065e-01    3.356e+00    9.934e-01   -4.034e-01    1.153e+00   -1.065e+00    7.310e-01   -1.025e+00    8.245e-01   -1.851e-01   -5.946e-01   -4.863e-01
10    1.961e+00    8.766e-01    3.697e+00    9.960e-01   -4.162e-01    6.916e-01   -1.107e+00    6.731e-01   -1.268e+00    8.440e-01   -7.522e-02   -4.819e-01   -4.863e-01
11    1.594e+00    8.312e-01    4.120e+00    9.979e-01   -3.719e-02    5.367e-01   -1.007e+00    7.786e-01   -9.277e-01    1.199e+00   -3.858e-01   -7.110e-01   -4.863e-01
12    2.053e+00    8.862e-01    4.869e+00    9.993e-01   -8.568e-02    3.916e-01   -8.784e-01    5.548e-01   -1.140e+00    7.560e-01   -3.071e-01   -5.614e-01   -4.863e-01
13    2.739e+00    9.393e-01    6.131e+00    9.999e-01    3.498e-01    3.975e-02   -6.918e-01    4.375e-01   -9.559e-01    6.664e-01    1.628e-01   -3.785e-01   -4.863e-01
14    2.774e+00    9.413e-01    6.373e+00    9.999e-01   -8.568e-02    1.876e-01   -9.134e-01    4.220e-01   -1.475e+00    8.136e-01    1.997e-01   -1.677e-01   -4.863e-01
15    2.817e+00    9.436e-01    6.797e+00    1.000e+00    1.637e-01    4.959e-01   -1.065e+00    3.580e-01   -1.172e+00    7.307e-01    3.191e-01   -2.054e-01   -4.863e-01
16    2.997e+00    9.524e-01    6.491e+00    9.999e-01    1.350e-01    2.336e-01   -1.115e+00    1.056e-01   -9.366e-01    5.274e-01    4.831e-01   -1.178e-01   -4.863e-01
17    3.448e+00    9.692e-01    6.787e+00    1.000e+00    6.771e-02   -8.760e-02   -1.147e+00    2.728e-01   -1.151e+00    4.512e-01    6.042e-01   -8.048e-02   -4.863e-01
18    3.594e+00    9.733e-01    7.014e+00    1.000e+00    1.152e-01    1.975e-01   -1.177e+00    1.042e-01   -1.089e+00    2.396e-01    8.175e-01   -2.066e-02   -4.863e-01
19    3.706e+00    9.760e-01    7.009e+00    1.000e+00    1.083e-01    4.754e-01   -1.164e+00    8.043e-02   -1.257e+00    1.241e-01    8.599e-01   -1.277e-01   -4.863e-01
20    3.458e+00    9.695e-01    6.362e+00    9.999e-01    1.795e-01    4.989e-01   -9.586e-01   -2.717e-02   -1.062e+00    1.485e-01    9.224e-01    4.175e-02   -4.863e-01
21    1.380e+00    7.990e-01    3.031e+00    9.894e-01   -5.310e-01    6.530e-01   -7.912e-01    3.116e-01   -9.147e-01    5.634e-01   -2.561e-01   -3.433e-01   -4.863e-01
22    1.357e+00    7.953e-01    2.800e+00    9.852e-01   -5.666e-01    2.658e-01   -8.594e-01    5.175e-01   -9.303e-01    7.007e-01   -4.586e-01   -3.089e-01   -4.863e-01
23    1.802e+00    8.583e-01    2.890e+00    9.870e-01   -5.142e-01    2.377e-01   -7.855e-01    2.854e-01   -1.092e+00    5.977e-01   -1.646e-01   -2.303e-01   -4.863e-01
24    1.425e+00    8.061e-01    2.500e+00    9.772e-01   -5.953e-01    2.260e-01   -7.436e-01    1.975e-01   -1.050e+00    8.078e-01   -3.366e-01   -3.202e-01   -4.863e-01
25    2.867e+00    9.462e-01    5.288e+00    9.996e-01   -1.975e-01    1.627e-01   -9.866e-01   -1.663e-01   -1.357e+00    4.929e-01    2.398e-01   -9.709e-02   -4.863e-01
26    2.855e+00    9.456e-01    5.290e+00    9.996e-01   -2.420e-01   -4.710e-02   -9.735e-01   -5.596e-02   -1.205e+00    2.619e-01    1.341e-01   -1.162e-01   -4.863e-01
27    2.997e+00    9.524e-01    5.587e+00    9.998e-01   -1.542e-02    2.704e-01   -8.615e-01    1.504e-01   -1.094e+00    1.813e-01    4.268e-01   -1.689e-01   -4.863e-01
28    2.895e+00    9.476e-01    5.186e+00    9.996e-01   -8.865e-02    4.807e-01   -9.655e-01    7.588e-02   -1.179e+00    2.489e-01    3.765e-01   -2.346e-01   -4.863e-01
29    3.312e+00    9.648e-01    5.988e+00    9.999e-01   -2.015e-01    3.675e-01   -1.114e+00    1.208e-01   -1.586e+00    1.070e-01    2.514e-01   -2.757e-01   -4.863e-01
