0      2.21 
1      2.28 
2      2.13 
3      2.11 
4      2.17 
5      2.24 
6      2.21 
7      2.19 
8      2.25 
9      2.30 
10      2.35 
11      2.19 
12      2.24 
13      2.42 
14      2.29 
15      2.28 
16      2.35 
17      2.34 
18      2.38 
19      2.39 
20      2.23 
21      2.13 
22      1.92 
23      2.05 
24      2.07 
25      2.09 
26      2.30 
27      2.35 
28      2.45 
29      2.52 
30      2.61 
31      2.77 
32      2.53 
