                     LEU1        0.74110          0.95000          0.72857          0.93750          0.75758    
                        2          0.76052          0.82500          0.81429          0.91667          0.63636    
                        3          0.79935          1.00000          0.78571          0.83333          0.51515    
                        4          0.93204          0.97500          0.82857          0.72917          0.75758    
                        5          0.93204          1.00000          0.84286          0.43750          0.75758    
                        6          0.93204          1.00000          0.71429          0.39583          0.77778    
                        7          0.83495          0.95000          0.70000          0.41667          0.73737    
                        8          0.88026          0.82500          0.78571          0.39583          0.61616    
                        9          0.92880          0.75000          0.92857          0.56250          0.52525    
                       10          0.97087          0.77500          0.95714          0.79167          0.60606    
                       11          0.96764          0.95000          0.94286          0.95833          0.52525    
                       12          0.89644          0.92500          0.91429          0.93750          0.67677    
                       13          0.82524          1.00000          0.87143          0.97917          0.76768    
                       14          0.74757          0.95000          0.87143          1.00000          0.75758    
                       15          0.81230          0.87500          0.74286          0.97917          0.74747    
                       16          0.80259          0.80000          0.74286          0.97917          0.68687    
                       17          0.88997          0.57500          0.82857          0.95833          0.65657    
                       18          0.80583          0.55000          0.95714          1.00000          0.64646    
                       19          0.69579          0.52500          0.98571          0.91667          0.64646    
                       20          0.65049          0.65000          0.97143          1.00000          0.63636    
                       21          0.66667          0.87500          0.98571          0.95833          0.81818    
                       22          0.80583          0.97500          0.97143          0.87500          0.81818    
                       23          0.86408          0.95000          1.00000          0.87500          0.80808    
                       24          0.78317          0.97500          0.98571          0.93750          0.76768    
                       25          0.82524          0.65000          1.00000          0.97917          0.70707    
                       26          0.80583          0.50000          0.97143          0.97917          0.60606    
                       27          0.82848          0.75000          0.92857          1.00000          0.59596    
                       28          0.78964          0.70000          0.92857          1.00000          0.53535    
                       29          0.73139          0.97500          0.88571          1.00000          0.56566    
                       30          0.83819          1.00000          0.78571          1.00000          0.52525    
                       31          0.94175          1.00000          0.84286          1.00000          0.58586    
                       32          0.91909          0.95000          0.88571          1.00000          0.75758    
                       33          0.83819          0.97500          0.92857          1.00000          0.89899    
                       34          0.92557          0.62500          1.00000          1.00000          0.92929    
                       35          0.89320          0.42500          0.92857          1.00000          0.98990    
                       36          0.73139          0.85000          0.87143          0.89583          0.98990    
                       37          0.76699          0.92500          0.72857          0.93750          0.90909    
                       38          0.72168          0.95000          0.90000          0.93750          0.93939    
                       39          0.68608          0.97500          0.97143          0.91667          0.94949    
                       40          0.64401          0.97500          0.94286          0.81250          0.98990    
                       41          0.77994          0.92500          0.98571          0.60417          1.00000    
                       42          0.85437          0.87500          1.00000          0.56250          0.97980    
                       43          0.80906          0.77500          0.87143          0.41667          0.92929    
                       44          0.77994          0.95000          0.85714          0.43750          0.93939    
                       45          0.74757          0.55000          0.91429          0.39583          0.86869    
                       46          0.84466          0.90000          1.00000          0.43750          0.97980    
                       47          0.87379          0.37500          1.00000          0.58333          0.90909    
                       48          0.89644          0.70000          0.95714          0.72917          0.95960    
                       49          0.94175          0.67500          1.00000          0.77083          0.86869    
                       50          0.94498          0.82500          0.94286          0.81250          0.92929    
                       51          0.88997          1.00000          0.88571          0.62500          0.93939    
                       52          0.88350          1.00000          0.88571          0.45833          0.90909    
                       53          0.87379          0.95000          0.87143          0.35417          0.88889    
                       54          0.87379          1.00000          0.94286          0.33333          0.92929    
