                       80          0.08681          0.46333          0.02976          0.75132          0.14754          0.70175    
                       81          0.11806          0.00333          0.01786          0.79365          0.26230          0.73684    
                       82          0.17014          0.06000          0.02381          0.78836          0.34426          0.84211    
                       83          0.19097          0.00000          0.02381          0.76190          0.24590          0.73684    
                       84          0.24653          0.00667          0.04762          0.69312          0.44262          0.45614    
                       85          0.27431          0.00000          0.06548          0.51852          0.32787          0.14035    
                       86          0.25000          0.37333          0.06548          0.42328          0.21311          0.08772    
                       87          0.28819          0.00000          0.13690          0.35979          0.39344          0.10526    
                       88          0.28819          0.00667          0.16667          0.33862          0.34426          0.08772    
                       89          0.33681          0.02333          0.19643          0.43915          0.22951          0.03509    
                       90          0.42708          0.07667          0.12500          0.45503          0.13115          0.01754    
                       91          0.45833          0.49333          0.20833          0.50794          0.14754          0.12281    
                       92          0.42361          0.49333          0.29762          0.51852          0.11475          0.05263    
                       93          0.37153          0.13333          0.31548          0.57143          0.11475          0.00000    
                       94          0.40278          0.42667          0.33929          0.58730          0.11475          0.00000    
                       95          0.46875          0.44000          0.30952          0.64550          0.09836          0.00000    
                       96          0.54861          0.45667          0.41071          0.59259          0.08197          0.00000    
                       97          0.57292          0.54000          0.42857          0.56614          0.11475          0.01754    
                       98          0.65278          0.54333          0.28571          0.58730          0.13115          0.01754    
                       99          0.71528          0.60333          0.34524          0.56085          0.29508          0.07018    
                      100          0.74306          0.58667          0.06548          0.55556          0.37705          0.08772    
